file,Ad-Aware,AegisLab,AhnLab-V3,Alibaba,ALYac,Antiy-AVL,Arcabit,Avast,Avast-Mobile,AVG,Avira,AVware,Baidu,BitDefender,Bkav,CAT-QuickHeal,ClamAV,CMC,Comodo,CrowdStrike-Falcon,Cybereason,Cylance,Cyren,DrWeb,eGambit,Emsisoft,Endgame,ESET-NOD32,Fortinet,F-Prot,F-Secure,GData,Ikarus,Jiangmin,K7AntiVirus,K7GW,Kaspersky,Kingsoft,Malwarebytes,MAX,McAfee,McAfee-GW-Edition,Microsoft,MicroWorld-eScan,NANO-Antivirus,nProtect,Palo-Alto-Networks,Panda,Qihoo-360,Rising,SentinelOne,Sophos,Sophos-AV,Sophos-ML,SUPERAntiSpyware,Symantec,Symantec-Mobile-Insight,Tencent,TheHacker,TotalDefense,TrendMicro,TrendMicro-HouseCall,Trustlook,VBA32,VIPRE,ViRobot,Webroot,WhiteArmor,Yandex,Zillya,ZoneAlarm,Zoner,
https://www.virustotal.com/file/96249f6b2603967c1c6c77e9ca0061b0201c56637db0101889b59690eeb08539/analysis/1528149248/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/864dd42aa5ca2f7e13ec6bcda9de7a1c1eee97a6a050d06553d26fbbd1da6a0f/analysis/1528149248/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/cdfa0d8850baf698962376169d84e7c83f9ef86740128ab1c73d0f83bc12cec0/analysis/1528149249/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/ae015b55d8748801325f18fe051f4aaa115b858a1a00d4e3afcbc8cfe7d88311/analysis/1528149249/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,N,0,0,
https://www.virustotal.com/file/45c55ea6d8da1fddfea35e7ecfcaddd5f0d02de1166bcf98468f3c08caecb77d/analysis/1528149250/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/2745f7295d32f86327827808088947ca926d49a95c6e75e2d56ee8da9807fa67/analysis/1528149250/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/15ec556d874a7198d4f5d851f2ab9c6a4b502f262e670fec94d6c51c123abee4/analysis/1528149251/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,N,N,0,0,0,0,
https://www.virustotal.com/file/a50754e89845a6ea0caf6953031c1c2534b1d592968208091d62cd57746ab2b7/analysis/1528149251/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/46667971ca8ce01fbe8eb45d1036f8e6efd1d061c9cf6400e82e496fd4b3aeb3/analysis/1528149251/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/eb279f4ee10296b9f1e4e42ae3e489eb105552ddeedfa5c73d65ad568f3b5531/analysis/1528149251/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
